from,to,common_neighbors,jaccard,adamic_adar,preferential_attachment,link,prediction,probability
4656,4644,0.0,0.0,0.0,132.0,1,0.0,"[0.7362863365087433,0.2637136634912567]"
4685,4900,0.0,0.0,0.0,8.0,1,0.0,"[0.7974219683914529,0.20257803160854715]"
4695,1834,0.0,0.0,0.0,102.0,1,0.0,"[0.7521031784642399,0.2478968215357601]"
4698,652,1.0,0.047619047619047616,0.152948702070391,85.0,1,0.0,"[0.6558891267108691,0.3441108732891309]"
4702,2097,0.0,0.0,0.0,171.0,1,0.0,"[0.7147807648287524,0.2852192351712476]"
4708,3957,0.0,0.0,0.0,3.0,1,0.0,"[0.7996502386777885,0.2003497613222115]"
4710,6942,0.0,0.0,0.0,231.0,1,0.0,"[0.6797245636729481,0.3202754363270519]"
4718,3394,0.0,0.0,0.0,180.0,1,0.0,"[0.7096708570258542,0.2903291429741458]"
4743,3035,0.0,0.0,0.0,110.0,1,0.0,"[0.7479482517340313,0.25205174826596866]"
4744,5497,0.0,0.0,0.0,161.0,1,0.0,"[0.7203945709171609,0.27960542908283914]"
4753,6708,0.0,0.0,0.0,48.0,1,0.0,"[0.7789316207709795,0.22106837922902045]"
4757,3986,0.0,0.0,0.0,48.0,1,0.0,"[0.7789316207709795,0.22106837922902045]"
4760,1033,0.0,0.0,0.0,18.0,1,0.0,"[0.7929101121458013,0.20708988785419868]"
4769,1288,0.0,0.0,0.0,9.0,1,0.0,"[0.7969741025855446,0.20302589741445543]"
4780,650,0.0,0.0,0.0,494.0,1,0.0,"[0.5059862482191281,0.4940137517808719]"
4798,620,0.0,0.0,0.0,240.0,1,0.0,"[0.6742728058149424,0.3257271941850576]"
4808,3812,0.0,0.0,0.0,70.0,1,0.0,"[0.7682590816669032,0.23174091833309685]"
4816,2734,0.0,0.0,0.0,292.0,1,0.0,"[0.6418780276230404,0.35812197237695964]"
4833,1796,0.0,0.0,0.0,88.0,1,0.0,"[0.7592630727648508,0.24073692723514917]"
4872,2570,0.0,0.0,0.0,22.0,1,0.0,"[0.7910847042615426,0.20891529573845735]"
4873,5332,0.0,0.0,0.0,8.0,1,0.0,"[0.7974219683914529,0.20257803160854715]"
4876,3140,0.0,0.0,0.0,45.0,1,0.0,"[0.7803593597913008,0.21964064020869922]"
4884,4449,0.0,0.0,0.0,171.0,1,0.0,"[0.7147807648287524,0.2852192351712476]"
4884,6710,0.0,0.0,0.0,38.0,1,0.0,"[0.7836649335765787,0.21633506642342126]"
4890,4857,0.0,0.0,0.0,8.0,1,0.0,"[0.7974219683914529,0.20257803160854715]"
4893,3360,0.0,0.0,0.0,20.0,1,0.0,"[0.7919988847588305,0.2080011152411695]"
4895,6695,0.0,0.0,0.0,57.0,1,0.0,"[0.7746086108725148,0.22539138912748524]"
4914,2742,0.0,0.0,0.0,6.0,1,0.0,"[0.7983154879139381,0.20168451208606186]"
4914,4215,0.0,0.0,0.0,30.0,1,0.0,"[0.7873984469096164,0.21260155309038364]"
4916,3218,0.0,0.0,0.0,85.0,1,0.0,"[0.7607788266431447,0.23922117335685533]"
4919,6767,0.0,0.0,0.0,6.0,1,0.0,"[0.7983154879139381,0.20168451208606186]"
4930,4158,0.0,0.0,0.0,28.0,1,0.0,"[0.7883244417539628,0.21167555824603723]"
4934,1501,0.0,0.0,0.0,85.0,1,0.0,"[0.7607788266431447,0.23922117335685533]"
4940,3993,0.0,0.0,0.0,28.0,1,0.0,"[0.7883244417539628,0.21167555824603723]"
4942,4208,0.0,0.0,0.0,12.0,1,0.0,"[0.7956260797695797,0.20437392023042034]"
4947,5509,0.0,0.0,0.0,65.0,1,0.0,"[0.7707158968731409,0.2292841031268591]"
4950,309,1.0,0.038461538461538464,0.17054278655205474,72.0,1,0.0,"[0.6164469770935584,0.38355302290644155]"
4958,681,0.0,0.0,0.0,266.0,1,0.0,"[0.6582599655985372,0.34174003440146283]"
4961,5457,0.0,0.0,0.0,60.0,1,0.0,"[0.7731543566905966,0.22684564330940338]"
4987,3218,0.0,0.0,0.0,55.0,1,0.0,"[0.7755744347748107,0.2244255652251893]"
5015,1453,0.0,0.0,0.0,52.0,1,0.0,"[0.7770176488940705,0.22298235110592945]"
5017,3464,0.0,0.0,0.0,7.0,1,0.0,"[0.7978690967981577,0.20213090320184235]"
5024,3276,0.0,0.0,0.0,34.0,1,0.0,"[0.7855375965529875,0.2144624034470125]"
5027,5288,0.0,0.0,0.0,315.0,1,0.0,"[0.6271034017601493,0.37289659823985066]"
5029,883,0.0,0.0,0.0,28.0,1,0.0,"[0.7883244417539628,0.21167555824603723]"
5033,5021,0.0,0.0,0.0,26.0,1,0.0,"[0.7892474829051191,0.21075251709488085]"
5033,5656,0.0,0.0,0.0,130.0,1,0.0,"[0.7373606963355464,0.26263930366445365]"
5040,5197,0.0,0.0,0.0,48.0,1,0.0,"[0.7789316207709795,0.22106837922902045]"
5043,4944,0.0,0.0,0.0,111.0,1,0.0,"[0.747425652146451,0.25257434785354904]"
5046,850,0.0,0.0,0.0,360.0,1,0.0,"[0.597522247325168,0.402477752674832]"
5047,7029,0.0,0.0,0.0,154.0,1,0.0,"[0.7242837512679104,0.27571624873208955]"
5051,2028,0.0,0.0,0.0,105.0,1,0.0,"[0.7505504780887914,0.24944952191120862]"
5052,300,0.0,0.0,0.0,108.0,1,0.0,"[0.748991298137923,0.251008701862077]"
5052,1322,0.0,0.0,0.0,72.0,1,0.0,"[0.7672712227268685,0.23272877727313146]"
5068,5857,0.0,0.0,0.0,245.0,1,0.0,"[0.6712234228831109,0.3287765771168891]"
5117,6183,0.0,0.0,0.0,28.0,1,0.0,"[0.7883244417539628,0.21167555824603723]"
5122,7076,0.0,0.0,0.0,128.0,1,0.0,"[0.7384322341665092,0.26156776583349084]"
5124,1254,0.0,0.0,0.0,30.0,1,0.0,"[0.7873984469096164,0.21260155309038364]"
5128,4040,0.0,0.0,0.0,27.0,1,0.0,"[0.7887863315426353,0.21121366845736467]"
5132,6504,0.0,0.0,0.0,175.0,1,0.0,"[0.7125163723655932,0.2874836276344068]"
5138,5086,0.0,0.0,0.0,332.0,1,0.0,"[0.61602664020727,0.38397335979272995]"
5138,5958,0.0,0.0,0.0,332.0,1,0.0,"[0.61602664020727,0.38397335979272995]"
5145,1592,0.0,0.0,0.0,60.0,1,0.0,"[0.7731543566905966,0.22684564330940338]"
5146,6887,0.0,0.0,0.0,78.0,1,0.0,"[0.7642900752272954,0.23570992477270458]"
5157,5389,0.0,0.0,0.0,272.0,1,0.0,"[0.6545112016129826,0.3454887983870174]"
5168,6642,0.0,0.0,0.0,136.0,1,0.0,"[0.7341291725488653,0.26587082745113466]"
5188,1901,0.0,0.0,0.0,27.0,1,0.0,"[0.7887863315426353,0.21121366845736467]"
5193,6613,0.0,0.0,0.0,48.0,1,0.0,"[0.7789316207709795,0.22106837922902045]"
5212,178,0.0,0.0,0.0,316.0,1,0.0,"[0.6264553795157284,0.3735446204842716]"
5228,760,0.0,0.0,0.0,399.0,1,0.0,"[0.5712895087643152,0.42871049123568483]"
5245,3899,0.0,0.0,0.0,2.0,1,0.0,"[0.8000936818182156,0.1999063181817844]"
5255,1164,0.0,0.0,0.0,120.0,1,0.0,"[0.7426900617078259,0.2573099382921741]"
5255,3165,0.0,0.0,0.0,336.0,1,0.0,"[0.6134022735169642,0.3865977264830358]"
5269,2698,0.0,0.0,0.0,294.0,1,0.0,"[0.6406034580475786,0.35939654195242143]"
5269,5869,0.0,0.0,0.0,441.0,1,0.0,"[0.5425881186118553,0.4574118813881447]"
5276,3938,1.0,0.02127659574468085,0.152948702070391,135.0,1,0.0,"[0.6000708519959449,0.3999291480040551]"
5279,6614,0.0,0.0,0.0,6.0,1,0.0,"[0.7983154879139381,0.20168451208606186]"
5288,3300,0.0,0.0,0.0,168.0,1,0.0,"[0.7164720062062849,0.28352799379371507]"
5288,5496,0.0,0.0,0.0,147.0,1,0.0,"[0.7281392498157345,0.2718607501842655]"
5296,659,0.0,0.0,0.0,96.0,1,0.0,"[0.7551890891360628,0.24481091086393725]"
5299,7037,0.0,0.0,0.0,3.0,1,0.0,"[0.7996502386777885,0.2003497613222115]"
5304,6897,0.0,0.0,0.0,210.0,1,0.0,"[0.6922544539879164,0.3077455460120836]"
5312,4481,0.0,0.0,0.0,174.0,1,0.0,"[0.7130834751239173,0.28691652487608266]"
5326,5791,0.0,0.0,0.0,2.0,1,0.0,"[0.8000936818182156,0.1999063181817844]"
5333,2171,0.0,0.0,0.0,99.0,1,0.0,"[0.7536493862873587,0.24635061371264133]"
5333,6435,0.0,0.0,0.0,264.0,1,0.0,"[0.6595052003353014,0.34049479966469864]"
5345,1405,0.0,0.0,0.0,130.0,1,0.0,"[0.7373606963355464,0.26263930366445365]"
5345,1908,0.0,0.0,0.0,130.0,1,0.0,"[0.7373606963355464,0.26263930366445365]"
5350,7029,0.0,0.0,0.0,210.0,1,0.0,"[0.6922544539879164,0.3077455460120836]"
5354,1886,0.0,0.0,0.0,324.0,1,0.0,"[0.6212550213228176,0.3787449786771824]"
5354,3942,0.0,0.0,0.0,432.0,1,0.0,"[0.5487689449746619,0.4512310550253381]"
5354,7097,0.0,0.0,0.0,216.0,1,0.0,"[0.6887022456305282,0.3112977543694718]"
5360,3753,0.0,0.0,0.0,16.0,1,0.0,"[0.7938183867910126,0.20618161320898742]"
5366,1181,0.0,0.0,0.0,76.0,1,0.0,"[0.7652867172357362,0.23471328276426384]"
5377,944,0.0,0.0,0.0,42.0,1,0.0,"[0.7817804612034681,0.2182195387965319]"
5377,5912,0.0,0.0,0.0,161.0,1,0.0,"[0.7203945709171609,0.27960542908283914]"
5389,509,0.0,0.0,0.0,136.0,1,0.0,"[0.7341291725488653,0.26587082745113466]"
5389,2094,0.0,0.0,0.0,272.0,1,0.0,"[0.6545112016129826,0.3454887983870174]"
5389,2959,0.0,0.0,0.0,476.0,1,0.0,"[0.5184440199466869,0.4815559800533131]"
5389,4883,0.0,0.0,0.0,340.0,1,0.0,"[0.6107713031232743,0.3892286968767257]"
5389,5754,0.0,0.0,0.0,408.0,1,0.0,"[0.5651727325148941,0.4348272674851059]"
5393,4997,0.0,0.0,0.0,204.0,1,0.0,"[0.6957840330920855,0.3042159669079145]"
5394,1805,0.0,0.0,0.0,60.0,1,0.0,"[0.7731543566905966,0.22684564330940338]"
5402,757,0.0,0.0,0.0,114.0,1,0.0,"[0.745853554210107,0.254146445789893]"
5404,3615,0.0,0.0,0.0,462.0,1,0.0,"[0.5281183616327728,0.4718816383672272]"
5406,1161,0.0,0.0,0.0,42.0,1,0.0,"[0.7817804612034681,0.2182195387965319]"
5406,4925,0.0,0.0,0.0,77.0,1,0.0,"[0.7647887617573991,0.23521123824260093]"
5415,6777,0.0,0.0,0.0,55.0,1,0.0,"[0.7755744347748107,0.2244255652251893]"
5428,2973,0.0,0.0,0.0,122.0,1,0.0,"[0.7416298634870295,0.25837013651297047]"
5428,6316,0.0,0.0,0.0,366.0,1,0.0,"[0.593518640699605,0.406481359300395]"
5434,2116,0.0,0.0,0.0,40.0,1,0.0,"[0.782724173304791,0.21727582669520895]"
5434,5035,0.0,0.0,0.0,24.0,1,0.0,"[0.7901675703739295,0.20983242962607052]"
5442,4479,0.0,0.0,0.0,376.0,1,0.0,"[0.5868185082540496,0.4131814917459504]"
5448,3404,0.0,0.0,0.0,270.0,1,0.0,"[0.6557629527442692,0.3442370472557308]"
5448,4629,0.0,0.0,0.0,189.0,1,0.0,"[0.7045072476623465,0.2954927523376535]"
5449,504,0.0,0.0,0.0,60.0,1,0.0,"[0.7731543566905966,0.22684564330940338]"
5452,6203,0.0,0.0,0.0,54.0,1,0.0,"[0.7760562425401666,0.22394375745983341]"
5453,2001,1.0,0.047619047619047616,0.15199298032191702,121.0,1,0.0,"[0.6352063387538383,0.36479366124616175]"
5456,7116,0.0,0.0,0.0,75.0,1,0.0,"[0.7657839413622198,0.23421605863778017]"
5460,1403,0.0,0.0,0.0,10.0,1,0.0,"[0.7965254992774643,0.2034745007225357]"
5466,5155,1.0,0.02564102564102564,0.152948702070391,279.0,1,0.0,"[0.5058863526050164,0.49411364739498365]"
5467,979,0.0,0.0,0.0,32.0,1,0.0,"[0.7864694984521227,0.21353050154787734]"
5474,2606,0.0,0.0,0.0,275.0,1,0.0,"[0.6526295574235639,0.3473704425764361]"
5478,2416,0.0,0.0,0.0,36.0,1,0.0,"[0.7846027414757549,0.21539725852424507]"
5485,5365,0.0,0.0,0.0,455.0,1,0.0,"[0.5329480790425167,0.46705192095748327]"
5485,6238,0.0,0.0,0.0,315.0,1,0.0,"[0.6271034017601493,0.37289659823985066]"
5497,4491,0.0,0.0,0.0,7.0,1,0.0,"[0.7978690967981577,0.20213090320184235]"
5509,3236,0.0,0.0,0.0,39.0,1,0.0,"[0.7831949224555229,0.2168050775444771]"
5516,3361,0.0,0.0,0.0,27.0,1,0.0,"[0.7887863315426353,0.21121366845736467]"
5520,3515,0.0,0.0,0.0,16.0,1,0.0,"[0.7938183867910126,0.20618161320898742]"
5521,812,0.0,0.0,0.0,187.0,1,0.0,"[0.705659318166904,0.29434068183309603]"
5524,1442,0.0,0.0,0.0,112.0,1,0.0,"[0.7469023356714662,0.25309766432853376]"
5550,5591,0.0,0.0,0.0,132.0,1,0.0,"[0.7362863365087433,0.2637136634912567]"
5552,2907,0.0,0.0,0.0,77.0,1,0.0,"[0.7647887617573991,0.23521123824260093]"
5553,3109,0.0,0.0,0.0,40.0,1,0.0,"[0.782724173304791,0.21727582669520895]"
5557,6301,0.0,0.0,0.0,28.0,1,0.0,"[0.7883244417539628,0.21167555824603723]"
5566,5273,0.0,0.0,0.0,216.0,1,0.0,"[0.6887022456305282,0.3112977543694718]"
5573,4060,0.0,0.0,0.0,50.0,1,0.0,"[0.7779761086767486,0.2220238913232514]"
5580,1587,0.0,0.0,0.0,188.0,1,0.0,"[0.7050836101719755,0.2949163898280245]"
5580,3851,0.0,0.0,0.0,188.0,1,0.0,"[0.7050836101719755,0.2949163898280245]"
5586,2336,0.0,0.0,0.0,84.0,1,0.0,"[0.7612826215853066,0.23871737841469343]"
5599,3217,0.0,0.0,0.0,5.0,1,0.0,"[0.7987611418523651,0.20123885814763487]"
5619,6073,0.0,0.0,0.0,170.0,1,0.0,"[0.7153451852783425,0.28465481472165755]"
5621,1321,0.0,0.0,0.0,91.0,1,0.0,"[0.7577407730596053,0.2422592269403947]"
5630,551,0.0,0.0,0.0,36.0,1,0.0,"[0.7846027414757549,0.21539725852424507]"
5650,2656,0.0,0.0,0.0,28.0,1,0.0,"[0.7883244417539628,0.21167555824603723]"
5659,6579,0.0,0.0,0.0,6.0,1,0.0,"[0.7983154879139381,0.20168451208606186]"
5671,3436,0.0,0.0,0.0,462.0,1,0.0,"[0.5281183616327728,0.4718816383672272]"
5698,1117,0.0,0.0,0.0,10.0,1,0.0,"[0.7965254992774643,0.2034745007225357]"
5724,4596,0.0,0.0,0.0,18.0,1,0.0,"[0.7929101121458013,0.20708988785419868]"
5724,6154,0.0,0.0,0.0,126.0,1,0.0,"[0.739500944724749,0.26049905527525097]"
5738,775,0.0,0.0,0.0,212.0,1,0.0,"[0.691072885416334,0.30892711458366595]"
5743,5760,0.0,0.0,0.0,270.0,1,0.0,"[0.6557629527442692,0.3442370472557308]"
5747,2326,0.0,0.0,0.0,288.0,1,0.0,"[0.6444211454232314,0.35557885457676863]"
5747,3207,0.0,0.0,0.0,54.0,1,0.0,"[0.7760562425401666,0.22394375745983341]"
5761,6996,1.0,0.041666666666666664,0.17054278655205474,100.0,1,0.0,"[0.600893276751093,0.39910672324890695]"
5763,5631,0.0,0.0,0.0,70.0,1,0.0,"[0.7682590816669032,0.23174091833309685]"
5768,6949,0.0,0.0,0.0,96.0,1,0.0,"[0.7551890891360628,0.24481091086393725]"
5777,3793,0.0,0.0,0.0,50.0,1,0.0,"[0.7779761086767486,0.2220238913232514]"
5778,5803,0.0,0.0,0.0,50.0,1,0.0,"[0.7779761086767486,0.2220238913232514]"
5781,949,0.0,0.0,0.0,384.0,1,0.0,"[0.5814350306213697,0.4185649693786303]"
5786,6181,0.0,0.0,0.0,112.0,1,0.0,"[0.7469023356714662,0.25309766432853376]"
5789,6505,0.0,0.0,0.0,220.0,1,0.0,"[0.6863216713247349,0.31367832867526513]"
5792,1183,0.0,0.0,0.0,48.0,1,0.0,"[0.7789316207709795,0.22106837922902045]"
5817,6590,0.0,0.0,0.0,165.0,1,0.0,"[0.7181571734386408,0.28184282656135917]"
5825,6354,0.0,0.0,0.0,399.0,1,0.0,"[0.5712895087643152,0.42871049123568483]"
5827,1244,0.0,0.0,0.0,30.0,1,0.0,"[0.7873984469096164,0.21260155309038364]"
5834,2771,0.0,0.0,0.0,22.0,1,0.0,"[0.7910847042615426,0.20891529573845735]"
5835,362,0.0,0.0,0.0,121.0,1,0.0,"[0.7421603182037287,0.25783968179627126]"
5842,1054,0.0,0.0,0.0,336.0,1,0.0,"[0.6134022735169642,0.3865977264830358]"
5850,4738,0.0,0.0,0.0,272.0,1,0.0,"[0.6545112016129826,0.3454887983870174]"
5852,5671,0.0,0.0,0.0,143.0,1,0.0,"[0.7303271610126665,0.2696728389873335]"
5857,457,0.0,0.0,0.0,350.0,1,0.0,"[0.6041658896986285,0.3958341103013715]"
5857,2885,0.0,0.0,0.0,210.0,1,0.0,"[0.6922544539879164,0.3077455460120836]"
5857,4725,0.0,0.0,0.0,210.0,1,0.0,"[0.6922544539879164,0.3077455460120836]"
5857,6617,0.0,0.0,0.0,35.0,1,0.0,"[0.785070538141551,0.21492946185844897]"
5863,5232,0.0,0.0,0.0,17.0,1,0.0,"[0.7933646185346492,0.20663538146535076]"
5866,2902,0.0,0.0,0.0,150.0,1,0.0,"[0.7264910359451291,0.2735089640548709]"
5870,6661,0.0,0.0,0.0,420.0,1,0.0,"[0.556986374633283,0.44301362536671696]"
5892,1415,0.0,0.0,0.0,104.0,1,0.0,"[0.7510687654857173,0.24893123451428267]"
5898,1153,0.0,0.0,0.0,25.0,1,0.0,"[0.7897078958456055,0.21029210415439448]"
5899,5438,0.0,0.0,0.0,48.0,1,0.0,"[0.7789316207709795,0.22106837922902045]"
5900,2920,0.0,0.0,0.0,72.0,1,0.0,"[0.7672712227268685,0.23272877727313146]"
5912,5692,0.0,0.0,0.0,23.0,1,0.0,"[0.7906265065055522,0.20937349349444778]"
5951,4097,0.0,0.0,0.0,20.0,1,0.0,"[0.7919988847588305,0.2080011152411695]"
5960,5013,0.0,0.0,0.0,35.0,1,0.0,"[0.785070538141551,0.21492946185844897]"
5968,5799,0.0,0.0,0.0,18.0,1,0.0,"[0.7929101121458013,0.20708988785419868]"
5969,3773,0.0,0.0,0.0,216.0,1,0.0,"[0.6887022456305282,0.3112977543694718]"
5969,7034,0.0,0.0,0.0,324.0,1,0.0,"[0.6212550213228176,0.3787449786771824]"
5976,5435,0.0,0.0,0.0,78.0,1,0.0,"[0.7642900752272954,0.23570992477270458]"
5979,3306,0.0,0.0,0.0,69.0,1,0.0,"[0.768751911742539,0.23124808825746102]"
5979,4520,0.0,0.0,0.0,345.0,1,0.0,"[0.6074735127767148,0.3925264872232852]"
5999,6379,0.0,0.0,0.0,18.0,1,0.0,"[0.7929101121458013,0.20708988785419868]"
6014,5309,0.0,0.0,0.0,279.0,1,0.0,"[0.6501132718038172,0.34988672819618283]"
6014,6067,0.0,0.0,0.0,124.0,1,0.0,"[0.740566822847748,0.259433177152252]"
6014,6537,0.0,0.0,0.0,186.0,1,0.0,"[0.7062343705561821,0.2937656294438179]"
6016,1221,0.0,0.0,0.0,231.0,1,0.0,"[0.6797245636729481,0.3202754363270519]"
6019,2469,0.0,0.0,0.0,58.0,1,0.0,"[0.7741245950761257,0.22587540492387426]"
6020,3636,0.0,0.0,0.0,12.0,1,0.0,"[0.7956260797695797,0.20437392023042034]"
6026,3919,0.0,0.0,0.0,106.0,1,0.0,"[0.7500314707344492,0.2499685292655508]"
6033,3570,0.0,0.0,0.0,343.0,1,0.0,"[0.6087938241057105,0.3912061758942895]"
6051,557,0.0,0.0,0.0,25.0,1,0.0,"[0.7897078958456055,0.21029210415439448]"
6056,6010,0.0,0.0,0.0,410.0,1,0.0,"[0.5638106815105353,0.43618931848946474]"
6059,3933,0.0,0.0,0.0,112.0,1,0.0,"[0.7469023356714662,0.25309766432853376]"
6061,5696,0.0,0.0,0.0,16.0,1,0.0,"[0.7938183867910126,0.20618161320898742]"
6068,6921,0.0,0.0,0.0,296.0,1,0.0,"[0.6393269011578686,0.3606730988421314]"
6069,2645,0.0,0.0,0.0,6.0,1,0.0,"[0.7983154879139381,0.20168451208606186]"
6079,6600,0.0,0.0,0.0,275.0,1,0.0,"[0.6526295574235639,0.3473704425764361]"
6090,5366,0.0,0.0,0.0,456.0,1,0.0,"[0.5322584761120254,0.46774152388797463]"
6102,3748,0.0,0.0,0.0,12.0,1,0.0,"[0.7956260797695797,0.20437392023042034]"
6103,1303,0.0,0.0,0.0,420.0,1,0.0,"[0.556986374633283,0.44301362536671696]"
6114,2174,0.0,0.0,0.0,25.0,1,0.0,"[0.7897078958456055,0.21029210415439448]"
6116,4339,1.0,0.043478260869565216,0.152948702070391,119.0,1,0.0,"[0.6306492601895901,0.3693507398104099]"
6117,1047,0.0,0.0,0.0,49.0,1,0.0,"[0.7784542332509483,0.2215457667490517]"
6118,688,0.0,0.0,0.0,125.0,1,0.0,"[0.7400342381588524,0.2599657618411476]"
6131,1771,0.0,0.0,0.0,16.0,1,0.0,"[0.7938183867910126,0.20618161320898742]"
6141,5773,0.0,0.0,0.0,60.0,1,0.0,"[0.7731543566905966,0.22684564330940338]"
6150,4850,0.0,0.0,0.0,480.0,1,0.0,"[0.5156770615105738,0.4843229384894262]"
6169,3327,0.0,0.0,0.0,45.0,1,0.0,"[0.7803593597913008,0.21964064020869922]"
6175,5110,0.0,0.0,0.0,30.0,1,0.0,"[0.7873984469096164,0.21260155309038364]"
6178,1966,0.0,0.0,0.0,352.0,1,0.0,"[0.6028401487052114,0.3971598512947886]"
6178,5079,0.0,0.0,0.0,352.0,1,0.0,"[0.6028401487052114,0.3971598512947886]"
6193,5347,0.0,0.0,0.0,85.0,1,0.0,"[0.7607788266431447,0.23922117335685533]"
6194,986,0.0,0.0,0.0,156.0,1,0.0,"[0.7231759811253247,0.27682401887467534]"
6196,3909,0.0,0.0,0.0,15.0,1,0.0,"[0.7942714169746994,0.20572858302530062]"
6209,1721,0.0,0.0,0.0,286.0,1,0.0,"[0.645689664214671,0.354310335785329]"
6211,1967,0.0,0.0,0.0,200.0,1,0.0,"[0.6981243816183842,0.3018756183816158]"
6211,2034,0.0,0.0,0.0,270.0,1,0.0,"[0.6557629527442692,0.3442370472557308]"
6213,2812,0.0,0.0,0.0,40.0,1,0.0,"[0.782724173304791,0.21727582669520895]"
6214,6534,0.0,0.0,0.0,75.0,1,0.0,"[0.7657839413622198,0.23421605863778017]"
6217,603,0.0,0.0,0.0,33.0,1,0.0,"[0.7860039166684527,0.2139960833315473]"
6224,5374,0.0,0.0,0.0,6.0,1,0.0,"[0.7983154879139381,0.20168451208606186]"
6237,4643,0.0,0.0,0.0,80.0,1,0.0,"[0.7632905102446486,0.23670948975535144]"
6244,1117,0.0,0.0,0.0,82.0,1,0.0,"[0.7622880248187587,0.23771197518124132]"
6245,4078,0.0,0.0,0.0,9.0,1,0.0,"[0.7969741025855446,0.20302589741445543]"
6263,733,1.0,0.03225806451612903,0.16849500042276702,175.0,1,0.0,"[0.5462177291246474,0.4537822708753526]"
6270,3821,0.0,0.0,0.0,403.0,1,0.0,"[0.5685735149353757,0.43142648506462433]"
6270,7011,0.0,0.0,0.0,93.0,1,0.0,"[0.7567222751399378,0.24327772486006216]"
6275,543,0.0,0.0,0.0,11.0,1,0.0,"[0.7960761583695729,0.2039238416304271]"
6280,1295,0.0,0.0,0.0,407.0,1,0.0,"[0.565853390531324,0.434146609468676]"
6280,4892,0.0,0.0,0.0,259.0,1,0.0,"[0.6626086380064771,0.33739136199352293]"
6284,344,0.0,0.0,0.0,68.0,1,0.0,"[0.7692440085464382,0.23075599145356185]"
6286,3645,0.0,0.0,0.0,220.0,1,0.0,"[0.6863216713247349,0.31367832867526513]"
6345,6600,0.0,0.0,0.0,475.0,1,0.0,"[0.5191355894831478,0.48086441051685225]"
6357,1751,0.0,0.0,0.0,392.0,1,0.0,"[0.5760320872667793,0.42396791273322065]"
6357,6426,0.0,0.0,0.0,98.0,1,0.0,"[0.7541633439427088,0.24583665605729121]"
6358,6233,0.0,0.0,0.0,184.0,1,0.0,"[0.7073825041915307,0.2926174958084693]"
6359,5394,0.0,0.0,0.0,490.0,1,0.0,"[0.5087558298157956,0.4912441701842044]"
6387,3091,0.0,0.0,0.0,165.0,1,0.0,"[0.7181571734386408,0.28184282656135917]"
6387,5475,0.0,0.0,0.0,135.0,1,0.0,"[0.7346695173518204,0.2653304826481796]"
6399,6143,0.0,0.0,0.0,14.0,1,0.0,"[0.7947237091509788,0.20527629084902121]"
6404,4057,0.0,0.0,0.0,385.0,1,0.0,"[0.5807607022231286,0.4192392977768714]"
6413,2257,0.0,0.0,0.0,312.0,1,0.0,"[0.6290447234342874,0.3709552765657126]"
6429,57,0.0,0.0,0.0,52.0,1,0.0,"[0.7770176488940705,0.22298235110592945]"
6445,2554,0.0,0.0,0.0,8.0,1,0.0,"[0.7974219683914529,0.20257803160854715]"
6457,1755,0.0,0.0,0.0,140.0,1,0.0,"[0.7319607868010749,0.2680392131989251]"
6459,190,0.0,0.0,0.0,468.0,1,0.0,"[0.523974375590831,0.47602562440916896]"
6463,5776,0.0,0.0,0.0,144.0,1,0.0,"[0.7297812256288633,0.2702187743711367]"
6465,1058,0.0,0.0,0.0,363.0,1,0.0,"[0.5955220331202902,0.4044779668797098]"
6467,5950,0.0,0.0,0.0,195.0,1,0.0,"[0.7010353898355302,0.29896461016446985]"
6474,1474,0.0,0.0,0.0,258.0,1,0.0,"[0.6632276582609937,0.3367723417390063]"
6474,6445,0.0,0.0,0.0,172.0,1,0.0,"[0.7142156723378223,0.28578432766217765]"
6482,340,0.0,0.0,0.0,210.0,1,0.0,"[0.6922544539879164,0.3077455460120836]"
6482,4079,1.0,0.025,0.17190663415246227,210.0,1,0.0,"[0.5068553189769399,0.4931446810230601]"
6512,4389,0.0,0.0,0.0,35.0,1,0.0,"[0.785070538141551,0.21492946185844897]"
6525,2582,0.0,0.0,0.0,12.0,1,0.0,"[0.7956260797695797,0.20437392023042034]"
6526,5754,0.0,0.0,0.0,198.0,1,0.0,"[0.6992907156395956,0.30070928436040445]"
6526,6053,0.0,0.0,0.0,297.0,1,0.0,"[0.638687882149281,0.36131211785071904]"
6530,7073,0.0,0.0,0.0,28.0,1,0.0,"[0.7883244417539628,0.21167555824603723]"
6536,910,0.0,0.0,0.0,56.0,1,0.0,"[0.7750918908298627,0.22490810917013726]"
6556,5573,0.0,0.0,0.0,160.0,1,0.0,"[0.7209522191801523,0.2790477808198477]"
6565,4912,0.0,0.0,0.0,36.0,1,0.0,"[0.7846027414757549,0.21539725852424507]"
6567,6134,0.0,0.0,0.0,7.0,1,0.0,"[0.7978690967981577,0.20213090320184235]"
6575,3561,0.0,0.0,0.0,30.0,1,0.0,"[0.7873984469096164,0.21260155309038364]"
6642,4241,0.0,0.0,0.0,24.0,1,0.0,"[0.7901675703739295,0.20983242962607052]"
6642,4669,0.0,0.0,0.0,56.0,1,0.0,"[0.7750918908298627,0.22490810917013726]"
6649,3574,0.0,0.0,0.0,195.0,1,0.0,"[0.7010353898355302,0.29896461016446985]"
6651,4501,0.0,0.0,0.0,100.0,1,0.0,"[0.753134705852533,0.24686529414746705]"
